ASV,Kingdom,Phylum,Class,Order,Family,Genus
2df84065a9f3cd2cec6fa6e72d26e473,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospirales_unclassified,g_Oscillospirales_unclassified
f864dbf91b08de658058fee85d893cda,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002
729b3751e9b3d3e9b216bfb29a75fb2d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_unclassified
61731bed3269ec2b3bb4ddbfd3ba1826,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_unclassified
ba194d5b38a3ad005f229c1314558ad0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_unclassified
98ee520741a1049a10608327a5abc40c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_unclassified
081eb4908e71b81ed83a61245c06cf64,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_unclassified
e796247de864a20da22f9803ca8b33d2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus
294e9e5f04a721c422a331d566179eac,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_oxidoreducens_group
a329be75b9a0e3d64b2bbfbb4268761e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003
bd942198ae77a6936b75f592c11ee541,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter
65aca901329b62c2fe52f304b050fcb4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003
eb627252628d441ad77d6576af5a0c8d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003
0473b20a74beb23c36bab8d9c8dd866a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003
11b4df45eb67f2b9b1e0a1ab54a09547,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter
f505407750ea7e3c93723755d6920f00,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter
4b64789bbdaeb07588a7b5594ae683f1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003
15c0ecae73616f40eef73acd8576917e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003
7ace0a6d5deaeb4ee88b785bf8bd6c2b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-003
1d8b906e7adeef0cb5a734571e238182,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_oxidoreducens_group
c4f67cd58ce2298f2792f276a9fb0616,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Merdibacter
7793590770be91f31b4d5bf0173b29a5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
6a9b55c0c7ea7f7e2d8cf9ccfbda20bf,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
45cc5573a422cf19e8a914b613500ac8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
3c5d2f2ca8ff4cd1f299e6017c528553,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
a42c61b5fe322cc5355448ee8f54a02a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819
575022dfe9365568f890802211083f46,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
f0ddbd8e089838f43bff62a111fc1423,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
999ea8c66eaf02c3666dec02981f4f58,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
cc9831e54dd11a3c726fb659666b31c2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
f39b520058fab866455cee4a2a34c481,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
784d155cbaed1a93f70c465f72ca48d5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
a400aed1158a45b717bf8cf0652a827a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
51c24bae385a64c7342121f687f736e6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
6d715670b9697c3563b39f95805cae83,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
371986a6226719441294d06403e9da07,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
0bb55f996327c76d9f5a6b17ca0d01d3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
d350aa2bac6c3408570562d797447ce7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
9f481d089170a0dd97dd9df5e11a1bc2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
60e4f4943ff81e4afeb7864d640db959,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
fc5c1b359fb48f158080f34d847beee4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
70ba288919aaf97dde5b709dd9326e4d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
89cbf70b5a894948c75e2cccea93e91d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
0f53ad6ec7bc4e2ddaf7f4ecdd250d95,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
78e1520abecde264faea176ed97c9426,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
44bed39c573f25095ea7daf72a746813,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
e8e52abf30e833218d7e4d861526989e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
81a60a365aa87176e6c713d4390bc01e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
9f04249ed7ae04939e630512fd89a993,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
839fa7f79836eb730b3bc45215c7f1c1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
f5cb2c6b428949e39c8f8169f74f292e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
326f1d45097ace2563dc691fe920d825,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
3f9aa335a97bf108827979ee5ad38a24,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
fa091b99b9c2604344217589c6b1521d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
c56b2d5721310c3daf03653d2b89e132,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
f06bee1967ec6b935cb8481d71578eb4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
81b1aa44cf72be030b261d1fb6c7db11,Bacteria,Firmicutes,Firmicutes_unclassified,o_Firmicutes_unclassified,f_Firmicutes_unclassified,g_Firmicutes_unclassified
62d4da0b0dfdccc8e5b89ac62684ea3c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
80a3ddf9c412ba2ec8b39db98a7a7af0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
b65f63f70a058976e7b67bc3882f930b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
1c1086a4322840357ffc5bb065df199e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
c40c93678a250cf637b07e5997d46d0b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella
a07df5d783686fc4709e414c909ce28c,Bacteria,Firmicutes,Clostridia,Clostridia_unclassified,f_Clostridia_unclassified,g_Clostridia_unclassified
b85ccf0abe30edf6fe8b620b2d39cf91,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
d7c6f1211deed15f8cd4e2069f8439b9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
96e2bf80d15ecb416c9401e75703dba8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
7aa848195488490149711faaf4376f18,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
cd6bdf961817d2b1de4056abd01ad586,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
64ffef3f26a52f898c930a687091996b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
a7b4e71d229e91938bb770fc9e5f623f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
8f7c24d799fd99854bd4c4373d4e526a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
3baaa200751ebaea8b069f792ab0f873,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
7b148441e0802c3367c62d994d63167e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
4479fb3b32b8181f5212bbcb6ad99520,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
4ee740c8eea692f33b6cc6f6691189e3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
7ee99c447dd0e13fb4e4e4238adb5f16,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
5a56a3e3959b8f917aa2544a854390eb,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
49c92584f1dc2d3f23651a2249225a1f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
2fd5f79a077f3f0a4d02954e080eb4b8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
2845004f6362345acf76a9de179bd46b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
6b87e6e00cc32feac9164921e4d95e36,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
4a62aa686839c1d23a283d357673df25,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
5bf345733e2fd8db4d0fdfa7467dbf71,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
9ad178531bf532fa509de39e431cf24d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
d3298fbb4fec5dca9ec9994d8fd7c210,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
c56f962a50752e8f63c93a6c5957455a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
e9f56414988771220bcad42d7f5fffe8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
8ec637bad68efa8c213cd86a40f9ef02,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
92f2eb9d5d5a3608ce1631d96ad82073,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
b34962796f827f62e9d22a1a6464ee03,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
642c38af90b716346b66c2707d64f435,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
c3110b50fa5a3d5b7fed784ab14296c7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
30ed7a4da8982a1b672ad6f820072862,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
53070872bde0cb6ed9ad793e49626f33,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
869c4628a65f8466ffe95b58395c9b82,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
7c15cdf43121bb969e1e7965f444f309,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
b0c9e89059d18f323cf36b8d6a57f05e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
018138397bb2c8696c38555920f589d3,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiales_unclassified,g_Burkholderiales_unclassified
483c11f1219ea5120482f941eb723291,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
fdf05ebebe05b240ed716f8e10cc29fa,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
1a3814623627025dd83200d14b1c7a4d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
615b1bfbc5f807acc13ccaa5ad65f526,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
069f8d12b919f97dbc1467396536923d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
b38c6e815be1591b44ed38b0ebc6a47c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
2574d10fc1a7d9c827c81d2f3667e02d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
64d9f15c6275ed25c99115f80ad10fdf,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
7b290c66dad38fde9b1df6c3507b534b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
d5edb952940d5d70df7ca366aca3e046,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
0c38acc33ee03f8a44dfdcf47be0f95e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
efd7a252512b1e36477a0281cf4ba48d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
87a17e762c7f4d1639fe9e5c63b4c74d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
acffd61634c12eacb830d5d1f37b072d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
1baff2b3a276822417f998489764f60d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
e1e7238edbf3c1363987eff8fe8f6456,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
eafc95fb19bfa46a095e808d5b6e159c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
656cd5a06e102d847a90690632fb821b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
1e4374acb427a96f9762bd73d70e5ffd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
3862cf6ab63f72e6477ce2f4b6daf87e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
65e9811502d594057482880c58fdf2d0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
3ab7e6924bf9ccd705401803bc158308,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
5cb8bdc2c305e58f76a3428bc8514ebe,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
ebe0b741bc24a38ab4cd85d656b3bc73,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
fe047a2a8c05cc51554a946427e0f894,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
cec9a57346170ef7c8a3ce18170df895,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
3ea07932cc7807fc43cb73a4476fbfab,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
de86072be4f3a58ab8f6de4c3f309396,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
3ccdf3ddce798c4c6f6ba40388fc9b15,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
5e0256988126fb436eb44db4124ecf61,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
5e6fc71ee641895f3264d5a4afd6e04b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
8cb9540e16669c826c2f1582f1ed4e9a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819
1d983feaf9b20ccbad972f9330960d75,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
07a4ebc17457d604828143eb89402eec,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
005f6924cead40b2bf8605a49f78bcd2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
ad613a2ff1917aefd29db908cba07971,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
0d744904cf2d590247dda7f69335b038,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
ea818383e09cf5199d1a95d2949ecba9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
f76393a313484b35fcb19278366a46be,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
d8f58fc20ffecb01b53fa843053f18de,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
b37c44abfb95ea411a17ed4584d95543,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
74b20d283186381d6ae445460b78e4f6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
0571e9297910e162f03546063b58451c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
dc3e0e7f71c731e46e5975618f093c61,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
24796157f1e40a085067939ece6c360f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
5a932e0c45ecf9156e75beae400f2b5a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
f886b1a2ad2cc9faca27689572c38998,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
8ee6c0e40cac05eb21f07486fad8f66a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
3592a6f1237a05e1367d42c96de8c49c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
2b9d3534e90ace7b587edb19b70e7a1a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
da1393cbd8e55eb2d7daf2acb87831fd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
b83b21b5279ad2a0d19efedf57fe7353,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
6c5c8fb38ab0df805c89de03037c582a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
e2bfbc12f12f73a9af83bd44b941e1ef,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
38a46a3b6fd5fa8843713e72d9cadae8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
b8ccc9c7d1bceb7f5a3fd35a6f13d17e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
9c88f2a1a3a1b8b0b844cfb5729a80f5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
b6a1cfc87c3ffa7f96227d4a372d8dd7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
73ce86710a70934f10038c0490c6c8be,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
946a6c084502aa9fb8afcf444473ea80,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
67e050dea09dad0b3203458dcf0464a1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
7f29643c0c6400f4d22831c1dd445a18,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
c506883f0564108b44ff7c47485fb10d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
54603d41c13b8d31096d0073f6b046c4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
a0ff37ebe6b0d02ff8fc5ec6818535d6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
4f77d0d9ae665886da62e270bf8501e8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
51197fe6b678c15ce323eae5f23e3af5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
2c60508501f7a2cdfccafd93266f6225,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
1c179a8d505f7b5c149f28d8aef1afce,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
c4119f1d110f7677804b085ab8592da5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
c9fa612ccc017dd416a7ee25766d76da,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
b7e9f27e98e7bec636a4239137dc4870,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
58390477377e7830b68c4e5f40e973fa,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
e366d81eef6e7db0c083e8d956e08b9b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
7f7f4f8db7bd8685b53a60db3618e3e7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
f854d9f17c08976d26a9952fc17fb311,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
604f7b012b9d64ffe9fbc5a5e46d2e70,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
a632ffa60d45ba98ec239e298202d7c3,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
19684b21c33cc6172ebb507670e1a6af,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
9ced11679649a9b33f291bdf1004752a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum
fa6f5fb191507f7dcabb3173c54a4c2c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
7a266b4f105a8e72b34d0b5435576cbd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
34e732f917de020691fd0fde03edc474,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
90b31ec12f4e8900e5485255c2ffb6b4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
74f78dd3f86958da729ea1c1201af0ae,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
cc3bb69a2a4e4fe4a3977fd1a16706f9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
94e25a9c2fce99892bf946ede1f6e2ca,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
